,Country,Year,fertility,life,population,child_mortality,gdp,region
5607,Mali,1971,6.9129999999999985,33.078,6138428.0,395.4,855.0,Sub-Saharan Africa
5608,Mali,1972,6.924,33.782,6249101.0,390.3,880.0,Sub-Saharan Africa
5609,Mali,1973,6.937,34.493,6364760.0,384.0,839.0,Sub-Saharan Africa
5610,Mali,1974,6.9510000000000005,35.205,6483570.0,376.6,801.0,Sub-Saharan Africa
5611,Mali,1975,6.966,35.918,6604259.0,368.3,891.0,Sub-Saharan Africa
5612,Mali,1976,6.982,36.636,6725776.0,359.4,990.0,Sub-Saharan Africa
5613,Mali,1977,6.999,37.364,6848536.0,350.4,1043.0,Sub-Saharan Africa
5614,Mali,1978,7.016,38.106,6974443.0,341.4,1003.0,Sub-Saharan Africa
5615,Mali,1979,7.0310000000000015,38.861,7106248.0,332.9,1227.0,Sub-Saharan Africa
5616,Mali,1980,7.046,39.628,7245598.0,324.7,1068.0,Sub-Saharan Africa
5617,Mali,1981,7.059,40.408,7394730.0,317.0,1016.0,Sub-Saharan Africa
5618,Mali,1982,7.07,41.19600000000001,7552338.0,308.9,943.0,Sub-Saharan Africa
5619,Mali,1983,7.08,41.981,7712392.0,300.7,969.0,Sub-Saharan Africa
5620,Mali,1984,7.087999999999999,42.753,7866571.0,292.6,996.0,Sub-Saharan Africa
5621,Mali,1985,7.093,43.49800000000001,8009705.0,285.0,1001.0,Sub-Saharan Africa
5622,Mali,1986,7.095,44.20399999999999,8139016.0,277.9,1047.0,Sub-Saharan Africa
5623,Mali,1987,7.0920000000000005,44.864,8258615.0,271.3,1048.0,Sub-Saharan Africa
5624,Mali,1988,7.086,45.467,8378673.0,265.2,1028.0,Sub-Saharan Africa
5625,Mali,1989,7.0760000000000005,46.007,8513337.0,259.5,1113.0,Sub-Saharan Africa
5626,Mali,1990,7.062,46.469,8672868.0,254.4,1100.0,Sub-Saharan Africa
5627,Mali,1991,7.044,46.84,8861362.0,250.0,1095.0,Sub-Saharan Africa
5628,Mali,1992,7.023,47.127,9076261.0,246.6,1159.0,Sub-Saharan Africa
5629,Mali,1993,6.999,47.345,9313042.0,243.9,1106.0,Sub-Saharan Africa
5630,Mali,1994,6.973,47.514,9564231.0,242.0,1087.0,Sub-Saharan Africa
5631,Mali,1995,6.947,47.665,9824510.0,240.0,1126.0,Sub-Saharan Africa
5632,Mali,1996,6.921,47.831,10092753.0,237.9,1132.0,Sub-Saharan Africa
5633,Mali,1997,6.896,48.04,10371338.0,235.3,1178.0,Sub-Saharan Africa
5634,Mali,1998,6.872999999999998,48.309,10662517.0,231.7,1217.0,Sub-Saharan Africa
5635,Mali,1999,6.853,48.65,10969725.0,226.4,1265.0,Sub-Saharan Africa
5636,Mali,2000,6.836,49.06100000000001,11295324.0,219.6,1269.0,Sub-Saharan Africa
5637,Mali,2001,6.822,49.53,11639798.0,211.2,1382.0,Sub-Saharan Africa
5638,Mali,2002,6.811,50.03,12001887.0,201.8,1397.0,Sub-Saharan Africa
5639,Mali,2003,6.803,50.538,12380104.0,191.8,1456.0,Sub-Saharan Africa
5640,Mali,2004,6.7970000000000015,51.042,12772264.0,181.7,1442.0,Sub-Saharan Africa
5641,Mali,2005,6.796,51.533,13176642.0,171.8,1483.0,Sub-Saharan Africa
5642,Mali,2006,6.799,52.006,13592796.0,162.9,1560.0,Sub-Saharan Africa
5643,Mali,2007,6.806,52.467,14020786.0,155.1,1576.0,Sub-Saharan Africa
5644,Mali,2008,6.817,52.918,14459990.0,148.3,1602.0,Sub-Saharan Africa
5645,Mali,2009,6.83,53.358,14909813.0,142.0,1622.0,Sub-Saharan Africa
5646,Mali,2010,6.841,53.788,15369809.0,136.6,1664.0,Sub-Saharan Africa
5647,Mali,2011,6.85,54.208,15839538.0,131.7,1658.0,Sub-Saharan Africa
5648,Mali,2012,6.852,54.622,16318897.0,127.0,1603.0,Sub-Saharan Africa
5649,Mali,2013,6.847,55.032,16808242.0,122.7,1589.0,Sub-Saharan Africa
5650,Malta,1964,2.798,68.839,307119.0,35.4,2830.0,Europe & Central Asia
5651,Malta,1965,2.592,69.132,305851.0,34.3,3015.0,Europe & Central Asia
5652,Malta,1966,2.401,69.417,304939.0,33.1,3325.0,Europe & Central Asia
5653,Malta,1967,2.238,69.695,304369.0,31.8,3541.0,Europe & Central Asia
5654,Malta,1968,2.11,69.971,304047.0,30.5,3885.0,Europe & Central Asia
5655,Malta,1969,2.023,70.245,303822.0,29.2,4121.0,Europe & Central Asia
5656,Malta,1970,1.975,70.515,303607.0,27.8,4631.0,Europe & Central Asia
5657,Malta,1971,1.963,70.782,303338.0,26.5,4780.0,Europe & Central Asia
5658,Malta,1972,1.975,71.045,303123.0,25.1,5080.0,Europe & Central Asia
5659,Malta,1973,1.999,71.304,303243.0,23.8,5574.0,Europe & Central Asia
5660,Malta,1974,2.028,71.558,304083.0,22.6,6092.0,Europe & Central Asia
5661,Malta,1975,2.056,71.809,305898.0,21.4,7201.0,Europe & Central Asia
5662,Malta,1976,2.077,72.057,308788.0,20.2,8275.0,Europe & Central Asia
5663,Malta,1977,2.09,72.30199999999998,312621.0,19.2,9040.0,Europe & Central Asia
5664,Malta,1978,2.097,72.545,317130.0,18.3,9767.0,Europe & Central Asia
5665,Malta,1979,2.095,72.786,321925.0,17.6,10563.0,Europe & Central Asia
5666,Malta,1980,2.087,73.02600000000002,326709.0,16.9,11200.0,Europe & Central Asia
5667,Malta,1981,2.075,73.264,331406.0,16.3,11566.0,Europe & Central Asia
5668,Malta,1982,2.064,73.499,336046.0,15.7,11912.0,Europe & Central Asia
5669,Malta,1983,2.057,73.733,340572.0,15.1,11996.0,Europe & Central Asia
5670,Malta,1984,2.0540000000000003,73.964,344944.0,14.5,12324.0,Europe & Central Asia
5671,Malta,1985,2.055,74.192,349135.0,13.9,12888.0,Europe & Central Asia
5672,Malta,1986,2.059,74.418,353069.0,13.3,13253.0,Europe & Central Asia
5673,Malta,1987,2.064,74.642,356736.0,12.8,13660.0,Europe & Central Asia
5674,Malta,1988,2.065,74.86399999999998,360256.0,12.3,14683.0,Europe & Central Asia
5675,Malta,1989,2.062,75.083,363812.0,11.8,15750.0,Europe & Central Asia
5676,Malta,1990,2.0540000000000003,75.301,367524.0,11.4,16596.0,Europe & Central Asia
5677,Malta,1991,2.04,75.516,371455.0,11.0,17459.0,Europe & Central Asia
5678,Malta,1992,2.022,75.72800000000002,375533.0,10.6,18100.0,Europe & Central Asia
5679,Malta,1993,1.998,75.939,379574.0,10.2,18732.0,Europe & Central Asia
5680,Malta,1994,1.968,76.14699999999998,383314.0,9.9,19616.0,Europe & Central Asia
5681,Malta,1995,1.93,76.35300000000002,386576.0,9.5,20720.0,Europe & Central Asia
5682,Malta,1996,1.881,76.558,389277.0,9.1,21373.0,Europe & Central Asia
5683,Malta,1997,1.819,76.76100000000002,391499.0,8.7,22344.0,Europe & Central Asia
5684,Malta,1998,1.7480000000000002,76.96300000000002,393429.0,8.4,23347.0,Europe & Central Asia
5685,Malta,1999,1.671,77.164,395339.0,8.1,24330.0,Europe & Central Asia
5686,Malta,2000,1.5930000000000002,77.36399999999998,397420.0,7.8,25841.0,Europe & Central Asia
5687,Malta,2001,1.521,77.561,399746.0,7.5,24685.0,Europe & Central Asia
5688,Malta,2002,1.461,77.757,402244.0,7.3,25191.0,Europe & Central Asia
5689,Malta,2003,1.4169999999999998,77.95,404787.0,7.1,25059.0,Europe & Central Asia
5690,Malta,2004,1.388,78.141,407183.0,7.0,24766.0,Europe & Central Asia
5691,Malta,2005,1.375,78.329,409295.0,6.9,25510.0,Europe & Central Asia
5692,Malta,2006,1.3730000000000002,78.514,411084.0,6.8,25983.0,Europe & Central Asia
5693,Malta,2007,1.375,78.695,412608.0,6.7,27001.0,Europe & Central Asia
5694,Malta,2008,1.3769999999999998,78.873,413946.0,6.6,27872.0,Europe & Central Asia
5695,Malta,2009,1.3769999999999998,79.05,415220.0,6.5,26888.0,Europe & Central Asia
5696,Malta,2010,1.3730000000000002,79.225,416515.0,6.4,27906.0,Europe & Central Asia
5697,Malta,2011,1.367,79.399,417855.0,6.4,28178.0,Europe & Central Asia
5698,Malta,2012,1.361,79.574,419212.0,6.3,28271.0,Europe & Central Asia
5699,Malta,2013,1.356,79.75,420557.0,6.1,28822.0,Europe & Central Asia
5700,Martinique,1964,5.363,62.724,306700.0,,,America
5701,Martinique,1965,5.278,63.284,311488.0,,,America
5702,Martinique,1966,5.181,63.838,315566.0,,,America
5703,Martinique,1967,5.069,64.38600000000001,318932.0,,,America
5704,Martinique,1968,4.939,64.926,321649.0,,,America
5705,Martinique,1969,4.789,65.46,323829.0,,,America
5706,Martinique,1970,4.613,65.986,325561.0,,,America
5707,Martinique,1971,4.404,66.506,326918.0,,,America
5708,Martinique,1972,4.165,67.01899999999999,327918.0,,,America
5709,Martinique,1973,3.9,67.525,328542.0,,,America
5710,Martinique,1974,3.619,68.024,328748.0,,,America
5711,Martinique,1975,3.333,68.514,328542.0,,,America
5712,Martinique,1976,3.059,68.995,327897.0,,,America
5713,Martinique,1977,2.809,69.467,326945.0,,,America
5714,Martinique,1978,2.593,69.928,326056.0,,,America
5715,Martinique,1979,2.418,70.37899999999998,325713.0,,,America
5716,Martinique,1980,2.287,70.821,326254.0,31.16,,America
5717,Martinique,1981,2.202,71.252,327810.0,29.61,,America
5718,Martinique,1982,2.15,71.675,330273.0,28.13,,America
5719,Martinique,1983,2.123,72.089,333448.0,26.73,,America
5720,Martinique,1984,2.113,72.49600000000002,337024.0,25.4,,America
5721,Martinique,1985,2.111,72.895,340749.0,24.14,,America
5722,Martinique,1986,2.111,73.28699999999998,344615.0,22.94,,America
5723,Martinique,1987,2.108,73.673,348630.0,21.8,,America
5724,Martinique,1988,2.099,74.051,352584.0,20.72,,America
5725,Martinique,1989,2.081,74.423,356223.0,19.69,,America
5726,Martinique,1990,2.0540000000000003,74.789,359377.0,18.72,,America
5727,Martinique,1991,2.02,75.15,361915.0,17.79,,America
5728,Martinique,1992,1.986,75.505,363904.0,16.91,,America
5729,Martinique,1993,1.955,75.855,365618.0,16.07,,America
5730,Martinique,1994,1.93,76.20100000000002,367459.0,15.28,,America
5731,Martinique,1995,1.912,76.542,369709.0,14.52,,America
5732,Martinique,1996,1.905,76.881,372461.0,13.79,,America
5733,Martinique,1997,1.905,77.217,375604.0,13.09,,America
5734,Martinique,1998,1.912,77.548,378962.0,12.42,,America
5735,Martinique,1999,1.924,77.875,382276.0,11.78,,America
5736,Martinique,2000,1.939,78.191,385349.0,11.19,,America
5737,Martinique,2001,1.952,78.495,388133.0,10.67,,America
5738,Martinique,2002,1.962,78.782,390681.0,10.23,,America
5739,Martinique,2003,1.966,79.053,393022.0,9.86,,America
5740,Martinique,2004,1.964,79.308,395211.0,9.56,,America
5741,Martinique,2005,1.955,79.55,397292.0,9.31,,America
5742,Martinique,2006,1.941,79.78399999999998,399262.0,9.1,,America
5743,Martinique,2007,1.924,80.014,401101.0,8.9,,America
5744,Martinique,2008,1.906,80.243,402804.0,8.68,,America
5745,Martinique,2009,1.887,80.475,404376.0,8.44,,America
5746,Martinique,2010,1.87,80.71,405814.0,8.17,,America
5747,Martinique,2011,1.854,80.945,407121.0,7.87,,America
5748,Martinique,2012,1.84,81.18,408302.0,7.55,,America
5749,Martinique,2013,1.827,81.41,409366.0,7.22,,America
5750,Mauritania,1964,6.799,46.077,956369.0,228.5,2254.0,Sub-Saharan Africa
5751,Mauritania,1965,6.799,46.648,983773.0,222.0,2542.0,Sub-Saharan Africa
5752,Mauritania,1966,6.797999999999999,47.184,1011900.0,215.5,2531.0,Sub-Saharan Africa
5753,Mauritania,1967,6.797999999999999,47.694,1040792.0,208.8,2592.0,Sub-Saharan Africa
5754,Mauritania,1968,6.795,48.185,1070585.0,202.6,2791.0,Sub-Saharan Africa
5755,Mauritania,1969,6.791,48.662,1101457.0,197.5,2717.0,Sub-Saharan Africa
5756,Mauritania,1970,6.784,49.13,1133539.0,193.9,2964.0,Sub-Saharan Africa
5757,Mauritania,1971,6.774,49.59,1166883.0,191.5,2957.0,Sub-Saharan Africa
5758,Mauritania,1972,6.759,50.04600000000001,1201462.0,190.2,2958.0,Sub-Saharan Africa
5759,Mauritania,1973,6.739,50.504,1237242.0,189.3,2739.0,Sub-Saharan Africa
5760,Mauritania,1974,6.712999999999999,50.969,1274150.0,188.0,2981.0,Sub-Saharan Africa
5761,Mauritania,1975,6.681,51.453,1312132.0,185.5,2753.0,Sub-Saharan Africa
5762,Mauritania,1976,6.641,51.966,1351167.0,182.0,2932.0,Sub-Saharan Africa
5763,Mauritania,1977,6.5939999999999985,52.511,1391261.0,178.0,2852.0,Sub-Saharan Africa
5764,Mauritania,1978,6.541,53.084,1432406.0,173.4,2797.0,Sub-Saharan Africa
5765,Mauritania,1979,6.484,53.678,1474597.0,168.6,2879.0,Sub-Saharan Africa
5766,Mauritania,1980,6.426,54.28,1517817.0,164.1,2942.0,Sub-Saharan Africa
5767,Mauritania,1981,6.3679999999999986,54.87600000000001,1562144.0,159.5,2998.0,Sub-Saharan Africa
5768,Mauritania,1982,6.314,55.45,1607553.0,154.9,2881.0,Sub-Saharan Africa
5769,Mauritania,1983,6.2639999999999985,55.986,1653818.0,150.0,2962.0,Sub-Saharan Africa
5770,Mauritania,1984,6.2189999999999985,56.476000000000006,1700638.0,144.8,2692.0,Sub-Saharan Africa
5771,Mauritania,1985,6.178,56.914,1747839.0,139.2,2710.0,Sub-Saharan Africa
5772,Mauritania,1986,6.141,57.298,1795343.0,133.7,2800.0,Sub-Saharan Africa
5773,Mauritania,1987,6.104,57.636,1843352.0,128.6,2822.0,Sub-Saharan Africa
5774,Mauritania,1988,6.065,57.938,1892328.0,124.3,2861.0,Sub-Saharan Africa
5775,Mauritania,1989,6.023,58.205,1942900.0,120.7,2899.0,Sub-Saharan Africa
5776,Mauritania,1990,5.978,58.441,1995548.0,118.1,2800.0,Sub-Saharan Africa
5777,Mauritania,1991,5.928,58.647,2050456.0,116.2,2772.0,Sub-Saharan Africa
5778,Mauritania,1992,5.875,58.826,2107590.0,114.9,2745.0,Sub-Saharan Africa
5779,Mauritania,1993,5.818,58.982,2166948.0,114.3,2824.0,Sub-Saharan Africa
5780,Mauritania,1994,5.757999999999999,59.121,2228453.0,113.9,2660.0,Sub-Saharan Africa
5781,Mauritania,1995,5.6960000000000015,59.245,2292053.0,113.8,2838.0,Sub-Saharan Africa
5782,Mauritania,1996,5.632999999999999,59.356,2357678.0,113.9,2916.0,Sub-Saharan Africa
5783,Mauritania,1997,5.569,59.456,2425374.0,113.9,2717.0,Sub-Saharan Africa
5784,Mauritania,1998,5.505,59.549,2495316.0,113.9,2711.0,Sub-Saharan Africa
5785,Mauritania,1999,5.442,59.639,2567741.0,113.6,2834.0,Sub-Saharan Africa
5786,Mauritania,2000,5.381,59.729,2642743.0,113.5,2738.0,Sub-Saharan Africa
5787,Mauritania,2001,5.3210000000000015,59.826,2720367.0,113.1,2709.0,Sub-Saharan Africa
5788,Mauritania,2002,5.263,59.928,2800333.0,112.9,2646.0,Sub-Saharan Africa
5789,Mauritania,2003,5.205,60.039,2882003.0,112.4,2721.0,Sub-Saharan Africa
5790,Mauritania,2004,5.15,60.16,2964526.0,111.4,2792.0,Sub-Saharan Africa
5791,Mauritania,2005,5.095,60.292,3047249.0,109.8,2955.0,Sub-Saharan Africa
5792,Mauritania,2006,5.042,60.434,3129959.0,107.9,3413.0,Sub-Saharan Africa
5793,Mauritania,2007,4.99,60.585,3212672.0,105.5,3412.0,Sub-Saharan Africa
5794,Mauritania,2008,4.939,60.74100000000001,3295254.0,103.0,3356.0,Sub-Saharan Africa
5795,Mauritania,2009,4.888,60.902,3377630.0,100.4,3233.0,Sub-Saharan Africa
5796,Mauritania,2010,4.837,61.06399999999999,3459773.0,97.8,3299.0,Sub-Saharan Africa
5797,Mauritania,2011,4.783,61.227,3541540.0,95.4,3357.0,Sub-Saharan Africa
5798,Mauritania,2012,4.728,61.39,3622961.0,92.7,3470.0,Sub-Saharan Africa
5799,Mauritania,2013,4.67,61.55,3704414.0,90.2,3579.0,Sub-Saharan Africa
5800,Mauritius,1964,5.785,62.027,735508.0,83.6,3334.0,Sub-Saharan Africa
5801,Mauritius,1965,5.51,62.458,753065.0,86.4,3359.0,Sub-Saharan Africa
5802,Mauritius,1966,5.187,62.744,769472.0,92.7,3168.0,Sub-Saharan Africa
5803,Mauritius,1967,4.847,62.924,784833.0,96.1,3247.0,Sub-Saharan Africa
5804,Mauritius,1968,4.516,63.041,799329.0,92.7,2973.0,Sub-Saharan Africa
5805,Mauritius,1969,4.213,63.129,813258.0,86.9,3080.0,Sub-Saharan Africa
5806,Mauritius,1970,3.952,63.223,826862.0,82.9,3023.0,Sub-Saharan Africa
5807,Mauritius,1971,3.741,63.354,840108.0,81.0,3133.0,Sub-Saharan Africa
5808,Mauritius,1972,3.575,63.534,852981.0,79.4,3408.0,Sub-Saharan Africa
5809,Mauritius,1973,3.444,63.774,865777.0,76.9,3797.0,Sub-Saharan Africa
5810,Mauritius,1974,3.341,64.081,878870.0,72.3,4155.0,Sub-Saharan Africa
5811,Mauritius,1975,3.255,64.464,892492.0,65.2,4110.0,Sub-Saharan Africa
5812,Mauritius,1976,3.169,64.923,906825.0,57.4,4720.0,Sub-Saharan Africa
5813,Mauritius,1977,3.071,65.435,921718.0,50.8,4954.0,Sub-Saharan Africa
5814,Mauritius,1978,2.954,65.972,936660.0,46.2,5061.0,Sub-Saharan Africa
5815,Mauritius,1979,2.818,66.51100000000001,950931.0,42.9,5153.0,Sub-Saharan Africa
5816,Mauritius,1980,2.672,67.017,964023.0,40.3,4560.0,Sub-Saharan Africa
5817,Mauritius,1981,2.532,67.454,975852.0,37.7,4760.0,Sub-Saharan Africa
5818,Mauritius,1982,2.412,67.805,986620.0,34.7,4965.0,Sub-Saharan Africa
5819,Mauritius,1983,2.325,68.069,996476.0,31.3,4942.0,Sub-Saharan Africa
5820,Mauritius,1984,2.273,68.251,1005669.0,28.9,5132.0,Sub-Saharan Africa
5821,Mauritius,1985,2.252,68.381,1014450.0,28.4,5447.0,Sub-Saharan Africa
5822,Mauritius,1986,2.256,68.502,1022704.0,29.0,5944.0,Sub-Saharan Africa
5823,Mauritius,1987,2.272,68.653,1030542.0,28.8,6493.0,Sub-Saharan Africa
5824,Mauritius,1988,2.287,68.859,1038704.0,27.1,6883.0,Sub-Saharan Africa
5825,Mauritius,1989,2.296,69.124,1048161.0,24.9,7128.0,Sub-Saharan Africa
5826,Mauritius,1990,2.293,69.425,1059548.0,23.1,7568.0,Sub-Saharan Africa
5827,Mauritius,1991,2.278,69.721,1073250.0,21.8,7819.0,Sub-Saharan Africa
5828,Mauritius,1992,2.253,69.972,1088939.0,21.2,8219.0,Sub-Saharan Africa
5829,Mauritius,1993,2.221,70.154,1105659.0,21.2,8535.0,Sub-Saharan Africa
5830,Mauritius,1994,2.1830000000000003,70.268,1122040.0,21.6,8764.0,Sub-Saharan Africa
5831,Mauritius,1995,2.144,70.339,1137098.0,22.2,9062.0,Sub-Saharan Africa
5832,Mauritius,1996,2.105,70.406,1150448.0,22.7,9471.0,Sub-Saharan Africa
5833,Mauritius,1997,2.071,70.51,1162388.0,22.6,9885.0,Sub-Saharan Africa
5834,Mauritius,1998,2.042,70.67699999999998,1173451.0,21.6,10375.0,Sub-Saharan Africa
5835,Mauritius,1999,2.018,70.91199999999998,1184470.0,20.2,10512.0,Sub-Saharan Africa
5836,Mauritius,2000,1.994,71.202,1196027.0,18.6,11349.0,Sub-Saharan Africa
5837,Mauritius,2001,1.965,71.51899999999998,1208279.0,17.1,11549.0,Sub-Saharan Africa
5838,Mauritius,2002,1.927,71.825,1220935.0,16.1,11711.0,Sub-Saharan Africa
5839,Mauritius,2003,1.877,72.095,1233594.0,15.6,12052.0,Sub-Saharan Africa
5840,Mauritius,2004,1.818,72.317,1245669.0,15.6,12665.0,Sub-Saharan Africa
5841,Mauritius,2005,1.753,72.491,1256742.0,15.7,12747.0,Sub-Saharan Africa
5842,Mauritius,2006,1.6869999999999998,72.628,1266684.0,15.9,13188.0,Sub-Saharan Africa
5843,Mauritius,2007,1.628,72.749,1275650.0,16.0,13901.0,Sub-Saharan Africa
5844,Mauritius,2008,1.579,72.87100000000002,1283849.0,15.8,14615.0,Sub-Saharan Africa
5845,Mauritius,2009,1.544,73.001,1291609.0,15.5,15020.0,Sub-Saharan Africa
5846,Mauritius,2010,1.521,73.142,1299172.0,15.2,15599.0,Sub-Saharan Africa
5847,Mauritius,2011,1.51,73.295,1306593.0,14.9,16179.0,Sub-Saharan Africa
5848,Mauritius,2012,1.504,73.453,1313803.0,14.6,16651.0,Sub-Saharan Africa
5849,Mauritius,2013,1.501,73.613,1320785.0,14.3,17146.0,Sub-Saharan Africa
5850,Mayotte,1964,7.91,58.247,29175.0,,,Sub-Saharan Africa
5851,Mayotte,1965,7.91,58.98,30455.0,,,Sub-Saharan Africa
5852,Mayotte,1966,7.91,59.69600000000001,31684.0,,,Sub-Saharan Africa
5853,Mayotte,1967,7.91,60.392,32881.0,,,Sub-Saharan Africa
5854,Mayotte,1968,7.91,61.06800000000001,34087.0,,,Sub-Saharan Africa
5855,Mayotte,1969,7.91,61.725,35364.0,,,Sub-Saharan Africa
5856,Mayotte,1970,7.912000000000001,62.364,36755.0,,,Sub-Saharan Africa
5857,Mayotte,1971,7.917999999999998,62.985,38290.0,,,Sub-Saharan Africa
5858,Mayotte,1972,7.928,63.588,39955.0,,,Sub-Saharan Africa
5859,Mayotte,1973,7.94,64.17399999999999,41712.0,,,Sub-Saharan Africa
5860,Mayotte,1974,7.95,64.744,43495.0,,,Sub-Saharan Africa
5861,Mayotte,1975,7.9529999999999985,65.298,45268.0,,,Sub-Saharan Africa
5862,Mayotte,1976,7.941,65.83800000000001,47016.0,,,Sub-Saharan Africa
5863,Mayotte,1977,7.909,66.36399999999999,48777.0,,,Sub-Saharan Africa
5864,Mayotte,1978,7.854,66.876,50630.0,,,Sub-Saharan Africa
5865,Mayotte,1979,7.777,67.376,52684.0,,,Sub-Saharan Africa
5866,Mayotte,1980,7.681,67.863,55016.0,37.24,,Sub-Saharan Africa
5867,Mayotte,1981,7.576,68.337,57665.0,34.95,,Sub-Saharan Africa
5868,Mayotte,1982,7.4689999999999985,68.79899999999999,60618.0,32.8,,Sub-Saharan Africa
5869,Mayotte,1983,7.36,69.249,63844.0,30.79,,Sub-Saharan Africa
5870,Mayotte,1984,7.249,69.688,67287.0,28.9,,Sub-Saharan Africa
5871,Mayotte,1985,7.12,70.116,70912.0,27.12,,Sub-Saharan Africa
5872,Mayotte,1986,6.955,70.536,74685.0,25.45,,Sub-Saharan Africa
5873,Mayotte,1987,6.745,70.947,78630.0,23.89,,Sub-Saharan Africa
5874,Mayotte,1988,6.488,71.352,82829.0,22.42,,Sub-Saharan Africa
5875,Mayotte,1989,6.193,71.749,87402.0,21.04,,Sub-Saharan Africa
5876,Mayotte,1990,5.88,72.141,92413.0,19.75,,Sub-Saharan Africa
5877,Mayotte,1991,5.577000000000001,72.527,97901.0,18.53,,Sub-Saharan Africa
5878,Mayotte,1992,5.307,72.906,103795.0,17.4,,Sub-Saharan Africa
5879,Mayotte,1993,5.088,73.278,109918.0,16.33,,Sub-Saharan Africa
5880,Mayotte,1994,4.928,73.642,116028.0,15.33,,Sub-Saharan Africa
5881,Mayotte,1995,4.822,74.0,121949.0,14.38,,Sub-Saharan Africa
5882,Mayotte,1996,4.759,74.351,127624.0,13.5,,Sub-Saharan Africa
5883,Mayotte,1997,4.718,74.695,133089.0,12.67,,Sub-Saharan Africa
5884,Mayotte,1998,4.6789999999999985,75.032,138384.0,11.9,,Sub-Saharan Africa
5885,Mayotte,1999,4.636,75.362,143585.0,11.17,,Sub-Saharan Africa
5886,Mayotte,2000,4.587,75.687,148753.0,10.48,,Sub-Saharan Africa
5887,Mayotte,2001,4.5360000000000005,76.009,153887.0,9.84,,Sub-Saharan Africa
5888,Mayotte,2002,4.488,76.32600000000002,158983.0,9.23,,Sub-Saharan Africa
5889,Mayotte,2003,4.449,76.639,164101.0,8.67,,Sub-Saharan Africa
5890,Mayotte,2004,4.416,76.946,169315.0,8.14,,Sub-Saharan Africa
5891,Mayotte,2005,4.384,77.244,174681.0,7.64,,Sub-Saharan Africa
5892,Mayotte,2006,4.347,77.529,180217.0,7.17,,Sub-Saharan Africa
5893,Mayotte,2007,4.3,77.79899999999998,185922.0,6.72,,Sub-Saharan Africa
5894,Mayotte,2008,4.24,78.05199999999998,191805.0,6.31,,Sub-Saharan Africa
5895,Mayotte,2009,4.167,78.291,197870.0,5.92,,Sub-Saharan Africa
5896,Mayotte,2010,4.082,78.51899999999998,204114.0,5.56,,Sub-Saharan Africa
5897,Mayotte,2011,3.989,78.742,210552.0,5.23,,Sub-Saharan Africa
5898,Mayotte,2012,3.894,78.964,217172.0,4.94,,Sub-Saharan Africa
5899,Mayotte,2013,3.802,79.19,223907.0,4.69,,Sub-Saharan Africa
5900,Mexico,1964,6.767,59.076,43574687.0,127.3,7045.0,America
5901,Mexico,1965,6.769,59.45399999999999,44898430.0,124.6,7283.0,America
5902,Mexico,1966,6.773,59.81399999999999,46229966.0,122.0,7559.0,America
5903,Mexico,1967,6.777,60.172,47572205.0,119.1,7795.0,America
5904,Mexico,1968,6.775,60.543,48943844.0,115.8,8183.0,America
5905,Mexico,1969,6.76,60.93899999999999,50370262.0,112.3,8441.0,America
5906,Mexico,1970,6.72,61.369,51868335.0,108.6,8757.0,America
5907,Mexico,1971,6.643,61.83600000000001,53441943.0,104.9,8810.0,America
5908,Mexico,1972,6.525,62.333,55081201.0,101.1,9253.0,America
5909,Mexico,1973,6.364,62.851000000000006,56771626.0,97.7,9694.0,America
5910,Mexico,1974,6.164,63.38399999999999,58492118.0,94.5,9960.0,America
5911,Mexico,1975,5.932,63.928,60224601.0,91.5,10234.0,America
5912,Mexico,1976,5.6789999999999985,64.47399999999999,61969362.0,88.6,10391.0,America
5913,Mexico,1977,5.417999999999998,65.016,63723359.0,85.6,10456.0,America
5914,Mexico,1978,5.1629999999999985,65.548,65461471.0,82.4,11118.0,America
5915,Mexico,1979,4.924,66.065,67152555.0,78.8,11912.0,America
5916,Mexico,1980,4.705,66.563,68776411.0,75.1,12716.0,America
5917,Mexico,1981,4.51,67.041,70318386.0,71.3,13501.0,America
5918,Mexico,1982,4.334,67.503,71788766.0,67.6,13126.0,America
5919,Mexico,1983,4.174,67.95100000000001,73223336.0,64.3,12384.0,America
5920,Mexico,1984,4.029,68.387,74673296.0,61.4,12546.0,America
5921,Mexico,1985,3.898,68.812,76175154.0,58.7,12562.0,America
5922,Mexico,1986,3.778,69.22800000000001,77741110.0,56.2,11923.0,America
5923,Mexico,1987,3.669,69.637,79358780.0,53.8,11894.0,America
5924,Mexico,1988,3.5660000000000003,70.04,81010093.0,51.4,11817.0,America
5925,Mexico,1989,3.468,70.44,82666457.0,49.0,12079.0,America
5926,Mexico,1990,3.375,70.83800000000002,84306602.0,46.6,12479.0,America
5927,Mexico,1991,3.285,71.238,85923799.0,44.1,12738.0,America
5928,Mexico,1992,3.199,71.64,87523328.0,41.7,12925.0,America
5929,Mexico,1993,3.117,72.039,89109703.0,39.4,13172.0,America
5930,Mexico,1994,3.04,72.434,90691331.0,37.2,13516.0,America
5931,Mexico,1995,2.966,72.818,92272749.0,35.0,12491.0,America
5932,Mexico,1996,2.8960000000000004,73.181,93858373.0,33.0,12979.0,America
5933,Mexico,1997,2.8310000000000004,73.52,95441345.0,31.0,13634.0,America
5934,Mexico,1998,2.77,73.832,97001933.0,29.1,14033.0,America
5935,Mexico,1999,2.712,74.117,98513690.0,27.3,14177.0,America
