Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
125612,1.889617914,1.073098534,-1.678017522,4.173268194,1.015515806,-0.009389035,-0.079705604,0.064070822,-0.714516676,0.04222752,-0.408402781,-0.929370066,0.058686317,-3.512845461,-0.164612974,2.069853025,1.733381581,1.580757962,-2.335185376,-0.153570265,0.203727978,0.733795721,-0.036559749,0.334305771,0.147171036,0.279556488,0.031668781,0.035883323,3.22,1
14573,1.166256037,0.022322965,1.085091024,0.395146202,-0.840270933,-0.657991932,-0.450487123,-0.142655258,1.581160212,-0.587305836,1.469480708,-1.700589173,2.438089553,1.383967515,0.708852317,0.003312586,0.723170897,-0.561230883,-0.967775068,-0.081511331,0.004964844,0.344531923,0.070569172,0.644210458,0.088591146,1.025432844,-0.067226586,0.009423903,15.95,0
141135,1.821707099,-1.148693051,-0.993532408,-0.161622552,-0.741534897,-0.345762004,-0.378370426,-0.167344995,-0.662862907,0.975963712,0.480906342,1.071213055,1.158221578,0.017419061,-0.645327239,-1.156745879,-0.571423302,1.475110532,-0.542714816,-0.2399081,-0.264121057,-0.472623902,0.107264521,-0.32842624,-0.328080682,0.209214067,-0.041323856,-0.03336301,159.85,0
33833,-1.282804861,0.147588184,2.820447254,0.364105369,0.300082051,-0.519690947,-0.084389666,0.19237505,0.129549183,-0.957966879,-0.869839266,0.646832712,0.761831486,-0.649091702,-0.473152882,0.171201252,-0.49989587,-0.05342932,-0.703931602,0.104918962,0.051739048,0.100254338,-0.189806538,0.405496696,0.484825983,-0.496175605,0.070076199,0.093966711,9.99,0
64207,0.909743749,-0.324186194,1.298411705,1.853409629,-0.860443747,0.455787264,-0.358957602,0.187391776,1.074332262,-0.480914651,-0.649202389,1.606409961,0.652504565,-0.897130364,-1.824531515,-1.277559263,0.840876627,-1.563678744,0.020208071,-0.002882632,-0.336604021,-0.619640388,0.045453322,0.425275872,0.386443395,-0.540719495,0.083698692,0.04730692,87,0
89550,-0.951853278,0.498880277,-0.604710736,-0.530067839,1.124831909,-0.753711597,0.673601542,0.015859463,0.218322956,-0.064750463,1.069619446,0.150655782,-0.981135449,-0.802834502,-0.708488005,0.484041899,0.216517602,0.231138215,0.003258716,-0.245319189,-0.400267704,-0.707258394,0.618216409,0.571911187,-0.344653437,0.105131357,0.177619216,0.111516243,2.68,0
118532,-5.961457252,5.31338186,-6.674320456,6.028974991,-1.387559928,0.670638452,-4.128987489,-4.76589379,-1.005259171,0.45350506,4.431736337,-5.142736603,-1.181692066,-8.755449133,1.004355688,-2.065025612,-3.26143516,0.12522332,0.936966155,-1.116580921,5.556642391,-1.501807658,1.355172444,0.141093214,0.077913411,0.47398834,0.28712879,1.468653419,105.89,1
77971,-0.637200988,0.870700446,-0.159058999,-1.246668975,2.405968843,3.349278397,0.133117168,0.941499998,-0.329656626,0.052990914,-0.155592325,-0.236045782,-0.048903469,0.220301137,1.060847712,0.511593139,-0.902139365,0.084825675,0.357126676,0.354399735,-0.311720349,-0.926874192,-0.018419308,0.979475752,0.023081102,0.09168202,0.375028964,0.181235261,15.98,0
129808,1.522079865,-0.519429473,-2.58168488,0.774741046,0.206721721,-1.431020118,0.757011225,-0.444418034,0.997921025,-1.429490124,-0.375466189,0.179094864,-0.148448551,-2.135154864,-0.044915694,-0.055332753,1.778696603,0.671832434,-0.002021158,0.361168932,0.019649407,-0.211678285,-0.247451924,-0.279471887,0.239646123,-0.508398143,-0.015551488,0.041880702,276.17,1
165854,-1.817068743,1.491864251,0.398856549,0.989349135,-0.487679846,0.840574381,-0.159837,0.899323872,-0.078720376,-0.180983426,0.112614413,1.254947562,-0.138651732,0.317724007,-1.586221377,-0.52982065,0.377361865,-0.13134682,1.489198987,-0.438486005,-0.239606914,-0.952361031,0.114748133,0.644911997,-0.576572558,-1.075802426,-0.802992309,0.045944417,55.9,0
41138,-4.595617042,5.08369023,-7.581014617,7.546032795,-6.949164564,-1.72918493,-8.19019172,2.71466961,-7.083169331,-11.14127769,7.381859374,-14.4686551,0.299659909,-13.60221147,0.5161127,-13.56327296,-23.81563583,-9.170557219,3.66952344,1.682160306,2.248971226,0.566843572,0.033744053,0.591783408,0.334228765,0.386801106,2.163897767,0.983103834,340.11,1
64412,-1.348041644,2.522820676,-0.782432259,4.083046652,-0.66228033,-0.598775713,-1.943551851,-0.329578951,-1.853274226,-3.162135955,1.533193838,-4.635126948,-1.113572734,-6.435870738,-0.293191948,-2.849930795,-3.654258288,-1.183034137,0.831623853,0.348896285,1.079871408,-0.35202641,-0.218357653,0.125865684,-0.074180176,0.179115527,0.612579819,0.23420609,1,1
157447,2.08239445,-1.026982698,0.12035635,-0.362888491,-1.278042044,0.324161534,-1.510773197,0.163042585,0.630172857,0.59747451,-1.360864536,0.355659915,1.254308142,-0.728863029,0.886228076,-0.854849092,-0.66807138,1.962975593,-1.11596991,-0.52722917,-0.135912701,0.295744398,0.270381724,0.45730773,-0.389216273,-0.287361967,0.098218982,-0.012099002,10,0
133417,2.166508575,-1.505523884,-0.711330179,-1.653268905,-1.214314209,-0.068882309,-1.296438132,-0.023326332,-1.4699878,1.660718715,0.910676906,0.468596407,1.434258357,-0.555401684,-0.793672101,-0.329521009,0.176252279,0.319864502,-0.019291283,-0.265095643,-0.056804935,0.273365579,0.24977862,0.713880456,-0.291227671,-0.233654973,0.02126054,-0.039388666,51,0
58716,-0.69724801,0.349561204,-1.069523208,-0.305759653,1.657221105,3.73940595,0.631271739,1.222900894,-0.87541855,-0.660106846,-0.460562353,-0.096698211,0.021149425,0.726684529,0.779491397,0.596182364,-0.824197973,0.393742342,0.054100498,0.399139305,0.050694178,-0.563513299,0.58923061,0.926888375,-0.053894889,-0.63455499,-0.132295314,-0.004320854,238.33,0
165219,-2.264533574,2.758244766,-1.69029925,0.88369101,-0.39122621,-0.806137124,-0.056669453,1.526291394,-1.172336672,0.168092569,0.339348732,1.820129637,0.884066423,1.550121427,-1.237110573,-0.654750413,0.564668286,0.079463499,0.893701393,0.058603757,0.255206666,0.752840628,-0.117960703,0.053634966,0.255474414,-0.379733782,0.27342881,0.144607182,13.98,0
64093,-6.133986948,2.941499449,-5.593985568,3.258845223,-5.315512219,-0.637327763,-4.476488045,1.695993587,-1.606743151,-5.11725921,3.97722224,-8.066096093,-0.760887592,-8.660770959,2.22023799,-6.237596542,-11.04638166,-4.155879368,1.763610874,-0.815086316,0.868339851,0.793736498,0.217346587,-0.021985065,0.145881914,0.665087661,-1.684186049,0.310195463,294.9,1
134769,-0.967767137,2.098018632,-5.222929466,6.514573243,-4.187674068,2.11417835,0.948701404,-2.448426895,-3.203666083,-3.074034313,1.051486303,-3.474862967,0.5733713,-5.254253463,-0.326388327,-1.848598114,-2.421535619,-0.833344853,0.952141057,1.14720392,-0.843268389,0.796738518,1.314312347,-0.352886653,-1.77070558,0.098133359,0.956768781,0.162777346,925.31,1
60829,1.373333747,-0.656320166,-0.197286124,-0.722044175,-0.726042516,-0.677964837,-0.341894607,-0.189386329,-0.725943563,0.708719232,-1.4288867,-1.001292224,-0.592196793,0.321039971,1.026393884,-1.031952538,-0.258485171,1.281847791,-0.450988806,-0.422260313,-0.425965143,-0.890931642,-0.087504231,-0.451902054,0.334727122,1.091191663,-0.082295579,0.002026495,54.7,0
74169,1.327203524,-0.066850026,-0.470016442,-1.541581021,-0.268178808,-1.4893054,0.368788793,-0.345751811,0.58005517,-0.818793458,1.678863424,1.426521728,0.153747792,0.730435354,0.661841595,-0.696753716,-0.251301848,0.077516396,1.140689305,-0.066712934,0.049206902,0.256288048,-0.178881847,0.415603321,0.804015939,0.057361715,-0.034480418,-0.010330631,3.9,0
75556,-0.734303155,0.435519332,-0.530865547,-0.471119607,0.643214387,0.71383237,-1.234572071,-2.551411599,-2.057723826,0.166830708,0.567551955,-0.858059916,-0.44806793,-0.264936239,0.888862939,0.838120617,1.425059654,-0.169664183,2.502027389,0.864536121,-1.004877379,1.150353588,-0.152555283,-1.386744633,0.004716015,0.219145838,-0.058257308,0.158047989,29.95,1
110087,1.934946456,0.650677737,-0.286957049,3.987828091,0.316051835,-0.099449376,-0.021483158,-0.172327299,0.508730035,1.072955206,-0.427567391,-2.777649224,1.637140149,1.571080121,-1.445366818,0.908649625,-0.122016068,-0.104109917,-1.684021634,-0.344452124,-0.173601631,-0.190973582,0.219975571,-0.216596551,-0.136691886,-0.12995365,-0.050076835,-0.051081896,1,1
3726,-0.509802587,1.007779411,1.853349577,0.989569763,0.554313807,1.294071718,0.091649581,0.322327545,0.486350183,-0.545185725,2.026077406,-1.914383135,2.173102487,1.742114172,2.055440222,-1.861340799,2.24080068,-1.983159017,-0.188977965,0.001727761,-0.142475608,-0.01843513,0.1619269,-0.677222987,-0.892973792,0.35812682,0.023385003,0.117550124,2.49,0
156051,2.027351033,-0.558707809,-0.797190082,0.103996143,-0.183048669,0.464621536,-0.790748764,0.220701936,1.439712361,0.03186531,-0.665539633,0.245050954,-0.629759808,0.095634053,-0.02801272,0.710055181,-1.193722293,1.247565914,0.57708452,-0.223990278,0.145478431,0.605778781,-0.051550988,-1.385234049,0.024900965,-0.144834639,0.030267539,-0.062220406,9.99,0
161154,-3.387601029,3.977880741,-6.978585065,1.657765845,-1.100499733,-3.599486973,-3.68665071,1.942252225,-3.065089267,-7.509557474,2.989626407,-5.993632424,-0.164740078,-8.388442969,0.042128998,-4.137500501,-6.103903073,-1.972927803,0.434072537,-0.00430059,1.043587159,0.262188674,-0.479223921,-0.3266382,-0.15693859,0.113806571,0.35412426,0.287592125,0.38,1
155019,1.973727642,-0.107801246,-1.783598804,0.331199715,0.4346907,-0.882548395,0.549687832,-0.346948283,0.256853065,0.069254282,0.617111369,1.354644218,0.383861552,0.551353963,-1.052754819,-0.543613001,-0.484728109,-0.105028413,0.625182521,-0.123627191,0.060328333,0.31937777,-0.064520473,-0.289938792,0.37898897,-0.227025346,-0.044528622,-0.071116553,47.99,0
146668,2.043541293,0.261872118,-1.684292474,0.534338548,0.229101506,-1.505998063,0.349291542,-0.453271765,0.444563661,-0.503292442,-0.177760704,0.576778047,0.954663313,-0.917238522,0.792829797,0.15585548,0.345282732,0.380567655,-0.444673822,-0.130818046,0.211522103,0.817839714,-0.037135089,0.009200405,0.281892487,-0.107986205,0.002568084,-0.027720249,10.61,0
60348,1.101749071,0.174672177,0.402804114,1.09590018,-0.195040369,-0.394778721,0.122115939,-0.085721095,-0.022144578,-0.081773733,-0.068315067,0.548083016,0.478086884,0.280069109,1.229987014,-0.133892196,-0.22160471,-0.661157182,-0.748527179,-0.049099431,0.006512823,-0.001204517,-0.035487538,0.082683324,0.467764852,-0.415691861,0.033176103,0.031212855,49.99,0
37055,0.901966952,-1.295342813,-0.084149183,-0.380625633,-1.093572352,-0.351565734,-0.217781717,0.00072148,-0.887866773,0.692247618,1.127585204,0.070522157,-1.355156645,0.583621403,-0.327571173,-1.860243911,0.502802654,0.78866832,-0.6662576,-0.194247939,-0.246489593,-0.645809466,-0.129598798,0.243324928,0.179308936,1.074230526,-0.104277988,0.019639428,214.98,0
40978,1.198454,0.077428611,0.665142622,0.8298231,-0.69346535,-0.902538142,0.021035374,-0.191502237,0.37874175,-0.226973915,-0.273245912,0.851318898,0.419049785,-0.15613553,-0.280534771,-0.394220034,0.134865235,-0.905716472,0.123043335,-0.075729147,-0.204018965,-0.401212622,0.045069253,0.776538312,0.40198406,0.351657035,-0.028208334,0.017150375,15,0
131024,0.469749517,-1.23755547,-1.767340616,4.833490128,-0.268714559,-0.512759848,1.140148806,-0.341273,-1.046350984,0.085661535,-0.00012118,-0.054380843,0.736191603,-2.306644788,-0.464003364,1.6727228,1.165736541,0.561322707,-2.300797676,1.277315034,0.303905313,-0.647075252,-0.373013646,0.260801138,-0.496566412,-0.245972762,-0.117857669,0.144774181,723.21,1
157883,-0.553637154,1.213899389,-0.359671774,-0.820613715,0.353400975,-0.590141612,0.561825996,0.387409362,-0.290824488,-0.167423003,0.270549965,0.989857386,0.355775411,0.470274803,-1.120931611,0.333805786,-0.68961301,-0.110766667,0.348006158,0.020362554,-0.226731202,-0.55940633,0.049225161,-0.494787794,-0.373623993,0.156420833,0.235836879,0.067955976,10.28,0
42955,-0.904042743,1.22338221,1.214957544,0.697656107,0.351361377,0.552545852,0.389149475,0.197996065,0.374843554,0.260276355,-1.406298309,-0.313813316,-0.520452503,-0.182821961,0.376354905,-0.743701818,0.174837682,-0.430330856,0.786507926,0.181097771,-0.229016287,-0.377592368,-0.155113675,-0.803782324,-0.078058707,-0.409497007,0.250226364,0.266292652,3.59,0
77202,-0.356326154,1.43530513,-0.813563965,1.993117177,2.05587754,-0.543578666,0.487691067,0.085448805,-0.536351998,-2.231209328,0.27398357,-0.535839387,0.595677222,-5.141823493,0.732366764,0.623912781,4.090983247,1.634084028,0.26084733,0.303261648,-0.312862942,-0.687873797,-0.267002509,-1.158480063,0.271459964,-0.155397186,0.114328416,0.101525594,1,1
110617,-1.101035464,-1.674928059,-0.573388196,5.617555666,0.765556413,0.440607081,1.934740475,-1.019787549,-0.193244231,1.78373906,0.606910822,-2.854275428,2.379473046,1.268146617,-0.283619089,-0.482192056,0.811005409,-0.357910685,0.752760922,-0.038314147,-0.412525822,-0.208823119,0.344832725,1.091434732,-0.686512743,0.07580892,0.033864738,-0.83285502,635.1,1
125658,0.224414467,2.994498576,-3.432458196,3.986518932,3.760232949,0.165640146,1.099377709,-0.654557103,-2.435415653,-2.276733073,1.846078517,-1.9611946,-0.851166387,-7.122316384,1.0196049,2.131014672,6.443649145,1.592538191,-3.681903552,-0.200846281,0.491337125,-0.984222623,-0.421979358,-1.048057894,0.72641152,0.268624638,0.283689474,0.419101636,0,1
152205,-0.720825757,0.10984553,-3.082214373,-1.250808692,2.194559094,3.244772454,-0.117729143,1.464135558,-1.7896757,0.252329508,-0.982268696,-0.029083177,0.070561033,1.179803101,-0.415895235,-1.594496116,-0.197015121,1.164651117,-1.603505626,-0.88986633,0.070819145,0.451463079,0.606198595,0.651993702,-1.53237468,-0.863875315,0.151054353,0.032811489,80.46,0
150468,-0.432672649,0.145934752,0.035242587,-0.621323627,1.874500181,-0.21035822,0.484964976,0.028472766,-0.531017314,-0.328908761,-0.348444469,0.611979626,0.67710861,0.279703055,-0.737853919,0.168226329,-0.919747302,0.170289066,1.254385235,0.148618728,-0.143303592,-0.508813894,-0.018960619,-1.425956394,-0.660941101,0.242399927,0.117704847,0.182180687,0.99,0
155965,-0.514034922,0.304078588,0.155594797,-0.228260111,1.109021008,-1.463915875,0.697317238,-0.310882642,-0.094893475,-0.385039603,-0.870300287,-0.070247607,-0.064340537,0.45215378,0.610160359,-0.510743188,-0.379483521,0.086086651,0.060204231,-0.090747694,0.42387709,1.224644357,-0.159556134,0.030700646,-0.475735515,-0.177537862,0.041600168,0.319037451,1,0
154576,-0.566050345,-0.840265932,0.538254586,-1.99837231,-0.90954299,-1.088979256,-0.923904689,0.306334715,-2.061166484,0.75133458,-1.448618665,-1.160933153,0.10605934,-0.121178027,-0.29516999,-0.583810073,0.74537839,0.283144899,0.17706876,-0.266084748,0.054344075,0.292200894,0.062632683,0.001067038,-0.779264656,-0.205660301,0.111020281,0.049981662,21,0
86376,-0.67023813,0.945206352,0.610050626,2.640065087,-2.707774626,1.952610561,-1.624608199,-5.229907862,0.210202028,-2.06990439,-0.529805728,0.999716276,-0.086112024,-1.50855714,-0.450669492,-0.328387383,2.270271178,0.709666018,0.913175997,1.474928757,-2.504450187,1.436472378,0.351542386,0.648466904,0.579681417,0.075737593,0.346717084,0.282208626,323.77,1
158123,-0.995487856,1.114557881,1.765165168,-0.367129486,-0.349387728,-0.263070232,0.324666037,0.399717424,-0.315898061,-1.321614282,-0.767323566,0.940324919,1.469601942,-0.066581648,0.531574039,-0.046358158,-0.213142748,-0.190709091,0.350541866,0.007352648,-0.099828848,-0.331951069,-0.161945649,-0.012306329,0.369268589,-0.416372551,-0.044617153,0.017526623,30,0
153761,1.146259267,1.403458243,-4.159148191,2.660107057,-0.323216827,-1.836070894,-1.623740059,0.259562498,-1.13204415,-3.356473714,3.646477838,-3.002684156,-0.64750058,-5.945003313,0.174650037,-1.475639514,-3.082273525,0.224739755,-0.300930779,0.284830656,0.564449516,0.445743912,-0.141136197,-0.265517116,0.36225992,-0.416062098,0.507369853,0.243744114,51.37,1
141090,2.074330201,0.179994247,-2.024967174,0.355884898,0.593100732,-0.987266757,0.301055963,-0.35740505,0.555161597,-0.502412248,-0.883586061,0.131397492,0.68905288,-0.876905901,0.941083606,0.34142236,0.144747538,0.593132821,-0.226081685,-0.122601828,0.166685405,0.663214081,-0.12730691,-0.822952198,0.353399957,-0.054573549,0.000737431,-0.03565653,17.99,0
79576,-1.967112369,0.240364241,1.286134924,-1.717837434,-1.470149907,-0.189196159,-0.950721628,1.140303018,-1.350822772,0.023516295,1.363830541,0.495764991,0.651551904,0.105538303,-0.063571482,1.711178237,0.207427211,-0.767705267,-0.549133291,0.227568431,0.589255871,1.405023022,-0.190607578,0.271323984,0.102803038,-0.182379067,0.253762926,0.008461036,69.99,0
32831,-1.457196882,1.178712833,2.298743739,0.527003136,0.829561803,0.406897749,1.89906489,-1.790854698,1.865942229,2.715571987,0.177767731,-0.316000353,-0.128336027,-2.067688772,0.53568646,-1.691838635,-0.358696074,-1.057294589,0.533742969,0.455140346,-0.410405217,0.021218673,-0.238096905,0.067096666,-0.433861041,-0.776041121,-2.130535212,-1.192286814,22.2,0
62341,-5.267759743,2.506718959,-5.290924818,4.886134198,-3.343188411,-1.100085485,-5.810509186,1.726343355,-0.74927716,-4.834827995,3.54601225,-7.751285478,-1.195693945,-10.01850245,0.296396122,-7.477161727,-9.785800262,-4.243977148,2.681126782,-0.28604327,0.764265625,0.473261684,0.548481723,-0.156850052,-0.710186945,-0.366422677,-1.48676592,0.677664105,1.1,1
70071,-0.440095203,1.137238976,-3.227079757,3.242292934,-2.033998153,-1.618414648,-3.028012599,0.76455482,-1.801937209,-4.711768684,4.663254585,-5.171734608,-1.624070248,-6.713878195,0.607986268,-3.275207499,-6.823831213,-1.355308686,0.291250739,0.895840844,0.764186725,-0.275577693,-0.343571526,0.233084829,0.60643364,-0.315433462,0.768290751,0.459623328,227.3,1
93920,-12.38104821,8.213022153,-16.96252965,7.116090598,-9.772826359,-3.666835648,-16.14736337,2.078705953,-4.250656834,-16.74604411,7.425800963,-15.5648376,-0.42633842,-14.02953767,-1.68188923,-11.13376098,-15.83358888,-5.748532938,2.271081507,0.5377949,0.167703335,1.503413334,-0.767755382,0.371951476,-1.415639479,-0.51702216,-0.434620523,0.292721057,97,1
8528,0.447395553,2.481953866,-5.660813931,4.455922812,-2.443779754,-2.185040262,-4.716142945,1.249803252,-0.718326067,-5.390330256,6.454187525,-8.485346574,0.635281409,-7.019901559,0.539814071,-4.649864299,-6.288357509,-1.339312322,2.262984788,0.549612971,0.75605255,0.140167769,0.665411101,0.131463792,-1.908217412,0.334807599,0.748534285,0.175413794,1,1
38478,1.250017156,-1.105802151,1.75245171,-0.142411927,-1.993845957,0.38374544,-1.665748256,0.368828908,0.767765038,0.234171244,-0.740082383,-0.190466503,-0.606390817,-1.237851672,-1.08563595,0.195893503,1.320736327,-1.854133892,0.511983751,-0.054277781,0.1803497,0.896910609,-0.012286356,0.455384778,0.346082638,-0.033734825,0.10021724,0.025385909,1,0
72249,1.172599469,0.253827679,0.984873375,1.118774024,-0.615051528,-0.586061189,-0.163490325,-0.130085858,0.127966121,-0.092112292,-0.135200671,1.007240056,1.563618875,-0.172075032,1.138101138,0.425829408,-0.696078385,-0.126149169,-0.508896817,-0.005317733,-0.033479241,-0.040282995,0.029273009,0.405768649,0.363744682,-0.518476775,0.055906537,0.042772263,18.99,0
157588,-0.867064566,1.051494961,-0.319073959,-1.109383287,0.185555334,-0.74066702,0.979933718,0.328775819,-0.183583425,-0.665648642,0.010472982,-0.136414437,-1.910081258,1.116782583,-0.864424092,-0.022573997,-0.415874614,0.300947683,0.525257919,-0.246417983,-0.036745213,-0.162242856,-0.067311093,-0.375366274,-0.12075443,-0.121852787,0.103176382,0.113734679,58.25,0
139435,2.176741024,-0.003594708,-2.582105869,-0.760504956,0.617512545,-2.035504172,1.049802567,-0.789787809,0.253539876,-0.229572271,-0.631425817,0.696084033,0.666244807,0.668059599,-0.027592727,-1.084354223,-0.038336516,-0.794735143,0.588008738,-0.136810634,0.264281547,1.007661098,-0.221536412,0.052470793,0.673942896,1.074413813,-0.145614829,-0.098279143,17.32,0
158665,0.040670389,0.808474848,0.279962097,-0.57471972,0.331538159,-1.146815403,0.966057098,-0.165939422,0.068128807,-0.390030702,-1.046670728,-0.258758537,-0.741353834,0.262291655,-0.321544079,-0.060388917,-0.362579181,-0.658780663,-0.082533118,-0.084110891,-0.267771118,-0.631269945,0.082950109,0.018700664,-0.515275667,0.140209056,0.241811656,0.095998075,4.49,0
166028,-0.956390355,2.36159361,-3.171194607,1.970758779,0.474761354,-1.902598204,-0.055177812,0.277831229,-1.745854165,-2.516628002,0.874051625,-2.513104329,0.021575082,-3.565118845,0.461153428,-2.015712746,-1.731413191,-0.465814727,0.527619756,0.190876903,0.473211086,0.719400298,0.122457848,-0.255649852,-0.619259299,-0.484279995,0.683534593,0.443299499,39.9,1
146780,1.857851668,-1.698663685,0.468840392,-0.190661805,-1.895646282,0.862375551,-1.939834535,0.506603096,0.99887334,0.761886571,-0.115465404,0.357478,-0.814102814,-0.702128284,-1.148055108,-0.970756375,-0.183238895,2.096694935,-0.556775811,-0.490148115,-0.155467092,0.142384539,0.269111878,0.76778644,-0.658565826,0.633290864,0.022474423,-0.023604622,80.1,0
92102,-1.66293711,3.253892424,-7.040484712,2.26645648,-4.177648913,-0.746924828,-0.248336733,1.091156516,-0.307137451,-5.567947051,2.712739404,-5.948403127,2.144726055,-4.211755924,-0.137195539,-2.63940914,-2.532355406,-0.667067027,0.626059293,-0.842178337,0.450381285,0.52116153,0.308325446,-0.318011841,-1.25536157,-0.691963404,0.264878381,-0.130444804,600.73,1
85576,-2.207630918,3.259076104,-5.43636547,3.684737394,-3.06640091,-0.671323195,-3.696178394,1.822272458,-3.049652728,-6.353887252,4.351481497,-6.45324733,-0.061431937,-8.442872857,-0.32882064,-5.440795183,-9.518037892,-2.438068618,2.33675362,0.80833636,0.920899034,0.037674509,0.026753978,-0.791488824,0.176492777,-0.136312279,1.087584824,0.373833529,240.77,1
8169,0.857321004,4.093911827,-7.423893589,7.380244518,0.973366023,-2.730761517,-1.496497056,0.543015173,-2.351190159,-3.944238498,6.355077737,-7.309747984,0.748450551,-9.057992529,-0.648944909,-1.073116527,1.524500915,1.831363533,-0.089724411,0.48330265,0.375026285,0.145399853,0.240603265,-0.234649223,-1.004880947,0.435831916,0.618323805,0.148468944,1,1
142409,-1.172182919,1.66171287,-3.049637019,2.555058434,3.669034614,-3.162998372,-5.985640116,-2.179935239,-1.120292277,-3.07555831,0.997448763,-3.191914768,-1.514856776,-4.267296067,-0.159553975,-2.916462628,-2.819906111,-1.417230801,0.325194943,0.548106363,-0.812097797,-0.295360726,-5.988806443,0.714380801,-1.600023592,-0.634782934,0.822713228,0.494375178,2,1
143765,1.831840859,-0.689674053,-0.603633928,0.122597975,0.07391394,1.50727164,-0.975721832,0.564245107,1.31773159,-0.115849023,0.688542087,0.967308553,-0.337803669,0.124125421,0.631945802,-0.408548782,-0.127630498,-0.333792098,-0.802572683,-0.293691829,0.340782036,1.283447664,0.07302875,-1.607705906,-0.225183668,-0.041727483,0.082301923,-0.064004814,19.06,0
153784,-1.01152442,0.100770575,1.844355726,-2.396802223,-0.836108817,0.564580443,-0.593545265,0.342069025,0.921726233,1.032339111,-0.285622282,-0.588070197,-1.139993915,-1.41348184,-2.205184195,1.240654305,-0.221743051,-0.603374834,0.44984513,0.499820116,0.036971628,0.720423276,-0.250827696,-0.565382602,-0.160603185,-0.284362589,0.573745308,0.159047448,1,0
93853,-5.839191619,7.151532354,-12.81676008,7.031114765,-9.651272168,-2.938427258,-11.54320717,4.843626532,-3.494275725,-13.32078887,8.460244449,-17.00328945,0.101556615,-14.09445166,0.747030766,-12.66169572,-18.91249382,-6.626974845,4.008920742,0.055683881,2.462055911,1.054865184,0.530480596,0.472669814,-0.275997968,0.282435025,0.10488602,0.254417097,316.06,1
89554,2.007349647,-0.201276438,-2.975007137,-0.564538626,2.592582217,3.148762867,-0.394310897,0.779977937,0.357898836,-0.358997746,0.329894588,0.184208741,-0.26988589,-0.593585669,0.586036659,0.180919363,0.474402575,-0.495364666,-0.145531513,-0.086073845,-0.342026917,-1.00591445,0.3484923,0.605699395,-0.270805241,0.217856492,-0.042423439,-0.039825213,18.99,0
67687,1.277615509,0.008527086,-1.154305968,0.258948795,2.193752762,3.604185995,-0.448926154,0.851077917,0.173329814,-0.014825932,-0.542440083,0.235823955,-0.224137908,0.189806975,-0.152089688,-0.102274988,-0.511051608,-0.077843982,0.365934035,-0.053851272,-0.187916206,-0.476908112,-0.120082288,1.009497324,0.895921518,-0.325839629,0.026737658,0.011169319,1,0
124067,-10.09871787,-0.533011334,-4.624574467,-2.614373076,0.168993824,1.349712573,-0.407887442,-11.58527146,4.535522686,3.819689131,0.888266171,1.090485441,-0.384636302,-0.883928851,0.430085239,-0.065150319,-1.057586345,0.151688655,1.012568378,-3.712365342,3.935844201,-1.099473473,1.026448969,-0.095364889,0.630253427,-0.375976474,-1.301854701,3.50399921,141.74,0
154278,-1.600211299,-3.488130181,-6.459302807,3.246815663,-1.614607699,-1.260374549,0.288223322,-0.048963991,-0.734974618,-4.441484081,2.944374842,-3.805468984,-2.102226835,-6.106183273,-0.6417364,-1.555962896,-2.084067071,0.394247353,0.083379723,3.189354896,1.191174807,-0.967141445,-1.463420524,-0.624230851,-0.176461532,0.400348351,0.152946864,0.477774925,1504.93,1
144279,2.157145261,-0.850503378,-1.515726917,-0.45259242,-0.18740768,0.042307301,-0.544794017,-0.00698191,-0.328576725,1.030036702,-0.27315979,0.114076738,-0.650050781,0.224807078,-1.342060009,-1.611275817,-0.199436195,1.600189903,-0.125808947,-0.626559605,-0.230801665,-0.006165995,0.045325101,0.2178351,0.122891258,0.708908398,-0.05854008,-0.076214644,11.5,0
62080,-1.599457402,2.607720029,-2.987192942,3.064156147,-2.497914317,-0.541102793,-2.277786228,1.268166108,-1.997331053,-3.834775088,1.113354093,-4.976921041,-0.795530935,-4.549556744,1.813763254,-3.177460496,-5.369348778,-1.121454157,2.030591938,0.22533293,0.66293304,0.184086858,-0.089451803,-0.505999935,-0.062258889,-0.052714413,0.322854005,0.135267637,180,1
44283,1.338707951,0.002779466,-1.433540427,0.284406127,0.424449875,-1.19852968,0.883170944,-0.5108245,-2.098864551,1.126640581,0.683527508,0.095277391,-0.445577303,1.163335628,-0.666187869,-2.146891738,-0.097389988,1.46662839,-0.492298439,-0.486825814,-0.020317318,0.351092327,-0.510640171,0.04611026,1.448381714,0.151613942,-0.059910154,-0.019842433,57.07,0
137919,1.060919449,-2.73826354,-4.573537235,-1.465171814,2.032394694,2.806045542,0.695452858,0.228274583,-1.290738571,0.663484812,0.067053407,-0.617171616,-0.125722447,0.774123257,-0.04716214,0.064574368,0.485948998,-1.763374229,0.422076674,1.293756906,0.859527865,1.016190504,-0.748066018,0.838694359,0.570737741,0.253302028,-0.195545294,0.010720311,644.84,0
