date,recipient,sender,year,month,day,hour,minute,second
2004-06-14 04:08:52,736,325,2004,6,14,4,8,52
2004-06-14 04:08:52,435,325,2004,6,14,4,8,52
2004-06-14 04:08:52,394,376,2004,6,14,4,8,52
2004-06-14 04:08:52,170,376,2004,6,14,4,8,52
2004-06-14 04:08:52,268,376,2004,6,14,4,8,52
2004-06-14 04:08:52,273,376,2004,6,14,4,8,52
2004-06-14 04:08:52,60,376,2004,6,14,4,8,52
2004-06-14 04:08:52,303,376,2004,6,14,4,8,52
2004-06-14 04:08:52,171,376,2004,6,14,4,8,52
2004-06-14 04:08:52,190,376,2004,6,14,4,8,52
2004-06-14 04:08:52,265,376,2004,6,14,4,8,52
2004-06-14 04:08:52,12,376,2004,6,14,4,8,52
2004-06-14 04:08:52,127,376,2004,6,14,4,8,52
2004-06-14 04:08:52,57,376,2004,6,14,4,8,52
2004-06-14 04:08:52,393,376,2004,6,14,4,8,52
2004-06-14 04:08:52,251,376,2004,6,14,4,8,52
2004-06-14 04:08:52,194,376,2004,6,14,4,8,52
2004-06-14 04:08:52,200,376,2004,6,14,4,8,52
2004-06-14 04:08:52,65,295,2004,6,14,4,8,52
2004-06-14 04:08:52,40,295,2004,6,14,4,8,52
2004-06-14 04:08:52,518,295,2004,6,14,4,8,52
2004-06-14 04:08:52,67,295,2004,6,14,4,8,52
2004-06-14 04:08:52,439,295,2004,6,14,4,8,52
2004-06-14 04:08:52,398,295,2004,6,14,4,8,52
2004-06-14 04:08:52,493,295,2004,6,14,4,8,52
2004-06-14 04:08:52,181,295,2004,6,14,4,8,52
2004-06-14 04:08:52,175,860,2004,6,14,4,8,52
2004-06-14 04:08:52,78,860,2004,6,14,4,8,52
2004-06-14 04:08:52,449,860,2004,6,14,4,8,52
2004-06-14 04:08:52,27,860,2004,6,14,4,8,52
2004-06-14 04:08:52,518,860,2004,6,14,4,8,52
2004-06-14 04:08:52,33,294,2004,6,14,4,8,52
2004-06-14 04:08:52,43,294,2004,6,14,4,8,52
2004-06-14 04:08:52,34,294,2004,6,14,4,8,52
2004-06-14 04:08:52,38,294,2004,6,14,4,8,52
2004-06-14 04:08:52,7,294,2004,6,14,4,8,52
2004-06-14 04:08:52,270,782,2004,6,14,4,8,52
2004-06-14 04:08:52,438,782,2004,6,14,4,8,52
2004-06-14 04:08:52,339,485,2004,6,14,4,8,52
2004-06-14 04:08:52,424,485,2004,6,14,4,8,52
2004-06-14 04:08:52,496,776,2004,6,14,4,8,52
2004-06-14 04:08:52,76,776,2004,6,14,4,8,52
2004-06-14 04:08:52,315,360,2004,6,14,4,8,52
2004-06-14 04:08:52,115,360,2004,6,14,4,8,52
2004-06-14 04:08:52,40,360,2004,6,14,4,8,52
2004-06-14 04:08:52,100,360,2004,6,14,4,8,52
2004-06-14 04:08:52,694,360,2004,6,14,4,8,52
2004-06-14 04:08:52,474,360,2004,6,14,4,8,52
2004-06-14 04:08:52,435,360,2004,6,14,4,8,52
2004-06-14 04:08:52,67,360,2004,6,14,4,8,52
2004-06-14 04:08:52,801,360,2004,6,14,4,8,52
2004-06-14 04:08:52,65,360,2004,6,14,4,8,52
2004-06-14 04:08:52,24,360,2004,6,14,4,8,52
2004-06-14 04:08:52,17,360,2004,6,14,4,8,52
2004-06-14 04:08:52,76,244,2004,6,14,4,8,52
2004-06-14 04:08:52,167,244,2004,6,14,4,8,52
2004-06-14 04:08:52,536,244,2004,6,14,4,8,52
2004-06-14 04:08:52,201,244,2004,6,14,4,8,52
2004-06-14 04:08:52,67,244,2004,6,14,4,8,52
2004-06-14 04:08:52,185,244,2004,6,14,4,8,52
2004-06-14 04:08:52,656,244,2004,6,14,4,8,52
2004-06-14 04:08:52,34,244,2004,6,14,4,8,52
2004-06-14 04:08:52,533,244,2004,6,14,4,8,52
2004-06-14 04:08:52,724,244,2004,6,14,4,8,52
2004-06-14 04:08:52,10,178,2004,6,14,4,8,52
2004-06-14 04:08:52,456,178,2004,6,14,4,8,52
2004-06-14 04:08:52,265,178,2004,6,14,4,8,52
2004-06-14 04:08:52,103,178,2004,6,14,4,8,52
2004-06-14 04:08:52,442,178,2004,6,14,4,8,52
2004-06-14 04:08:52,76,178,2004,6,14,4,8,52
2004-06-14 04:08:52,3,178,2004,6,14,4,8,52
2004-06-14 04:08:52,12,178,2004,6,14,4,8,52
2004-06-14 04:08:52,494,178,2004,6,14,4,8,52
2004-06-14 04:08:52,364,178,2004,6,14,4,8,52
2004-06-14 04:08:52,30,178,2004,6,14,4,8,52
2004-06-14 04:08:52,18,60,2004,6,14,4,8,52
2004-06-14 04:08:52,33,60,2004,6,14,4,8,52
2004-06-14 04:08:52,290,60,2004,6,14,4,8,52
2004-06-14 04:08:52,43,60,2004,6,14,4,8,52
2004-06-14 04:08:52,10,60,2004,6,14,4,8,52
2004-06-14 04:08:52,44,60,2004,6,14,4,8,52
2004-06-14 04:08:52,7,60,2004,6,14,4,8,52
2004-06-14 04:08:52,475,771,2004,6,14,4,8,52
2004-06-14 04:08:52,8,75,2004,6,14,4,8,52
2004-06-14 04:08:52,138,75,2004,6,14,4,8,52
2004-06-14 04:08:52,187,75,2004,6,14,4,8,52
2004-06-14 04:08:52,82,75,2004,6,14,4,8,52
2004-06-14 04:08:52,180,327,2004,6,14,4,8,52
2004-06-14 04:08:52,412,327,2004,6,14,4,8,52
2004-06-14 04:08:52,565,327,2004,6,14,4,8,52
2004-06-14 04:08:52,824,327,2004,6,14,4,8,52
2004-06-14 04:08:52,473,327,2004,6,14,4,8,52
2004-06-14 04:08:52,65,327,2004,6,14,4,8,52
2004-06-14 04:08:52,642,327,2004,6,14,4,8,52
2004-06-14 04:08:52,34,327,2004,6,14,4,8,52
2004-06-14 04:08:52,635,327,2004,6,14,4,8,52
2004-06-14 04:08:52,736,327,2004,6,14,4,8,52
2004-06-14 04:08:52,518,327,2004,6,14,4,8,52
2004-06-14 04:08:52,213,327,2004,6,14,4,8,52
2004-06-14 04:08:52,181,327,2004,6,14,4,8,52
2004-06-14 04:08:52,236,327,2004,6,14,4,8,52
2004-06-14 04:08:52,138,327,2004,6,14,4,8,52
2004-06-14 04:08:52,522,327,2004,6,14,4,8,52
2004-06-14 04:08:52,279,327,2004,6,14,4,8,52
2004-06-14 04:08:52,128,327,2004,6,14,4,8,52
2004-06-14 04:08:52,267,81,2004,6,14,4,8,52
2004-06-14 04:08:52,26,81,2004,6,14,4,8,52
2004-06-14 04:08:52,8,81,2004,6,14,4,8,52
2004-06-14 04:08:52,50,81,2004,6,14,4,8,52
2004-06-14 04:08:52,218,81,2004,6,14,4,8,52
2004-06-14 04:08:52,194,81,2004,6,14,4,8,52
2004-06-14 04:08:52,323,893,2004,6,14,4,8,52
2004-06-14 04:08:52,18,383,2004,6,14,4,8,52
2004-06-14 04:08:52,79,383,2004,6,14,4,8,52
2004-06-14 04:08:52,438,77,2004,6,14,4,8,52
2004-06-14 04:08:52,134,77,2004,6,14,4,8,52
2004-06-14 04:08:52,78,77,2004,6,14,4,8,52
2004-06-14 04:08:52,41,77,2004,6,14,4,8,52
2004-06-14 04:08:52,136,77,2004,6,14,4,8,52
2004-06-14 04:08:52,27,77,2004,6,14,4,8,52
2004-06-14 04:08:52,213,77,2004,6,14,4,8,52
2004-06-14 04:08:52,71,173,2004,6,14,4,8,52
2004-06-14 04:08:52,80,173,2004,6,14,4,8,52
2004-06-14 04:08:52,145,173,2004,6,14,4,8,52
2004-06-14 04:08:52,136,173,2004,6,14,4,8,52
2004-06-14 04:08:52,171,173,2004,6,14,4,8,52
2004-06-14 04:08:52,168,173,2004,6,14,4,8,52
2004-06-14 04:08:52,219,173,2004,6,14,4,8,52
2004-06-14 04:08:52,226,173,2004,6,14,4,8,52
2004-06-14 04:08:52,56,173,2004,6,14,4,8,52
2004-06-14 04:08:52,118,173,2004,6,14,4,8,52
2004-06-14 04:08:52,103,173,2004,6,14,4,8,52
2004-06-14 04:08:52,438,173,2004,6,14,4,8,52
2004-06-14 04:08:52,117,173,2004,6,14,4,8,52
2004-06-14 04:08:52,261,173,2004,6,14,4,8,52
2004-06-14 04:08:52,353,173,2004,6,14,4,8,52
2004-06-14 04:08:52,107,173,2004,6,14,4,8,52
2004-06-14 04:08:52,54,173,2004,6,14,4,8,52
2004-06-14 04:08:52,271,490,2004,6,14,4,8,52
2004-06-14 04:08:52,7,123,2004,6,14,4,8,52
2004-06-14 04:08:52,104,123,2004,6,14,4,8,52
2004-06-14 04:08:52,411,647,2004,6,14,4,8,52
2004-06-14 04:08:52,423,647,2004,6,14,4,8,52
2004-06-14 04:08:52,264,675,2004,6,14,4,8,52
2004-06-14 04:08:52,246,675,2004,6,14,4,8,52
2004-06-14 04:08:52,190,675,2004,6,14,4,8,52
2004-06-14 04:08:52,359,675,2004,6,14,4,8,52
2004-06-14 04:08:52,10,675,2004,6,14,4,8,52
2004-06-14 04:08:52,160,675,2004,6,14,4,8,52
2004-06-14 04:08:52,194,675,2004,6,14,4,8,52
2004-06-14 04:08:52,104,675,2004,6,14,4,8,52
2004-06-14 04:08:52,445,675,2004,6,14,4,8,52
2004-06-14 04:08:52,255,675,2004,6,14,4,8,52
2004-06-14 04:08:52,58,675,2004,6,14,4,8,52
2004-06-14 04:08:52,107,580,2004,6,14,4,8,52
2004-06-14 04:08:52,171,224,2004,6,14,4,8,52
2004-06-14 04:08:52,54,224,2004,6,14,4,8,52
2004-06-14 04:08:52,27,224,2004,6,14,4,8,52
2004-06-14 04:08:52,21,224,2004,6,14,4,8,52
2004-06-14 04:08:52,41,168,2004,6,14,4,8,52
2004-06-14 04:08:52,10,168,2004,6,14,4,8,52
2004-06-14 04:08:52,23,168,2004,6,14,4,8,52
2004-06-14 04:08:52,54,818,2004,6,14,4,8,52
2004-06-14 04:08:52,270,451,2004,6,14,4,8,52
2004-06-14 04:08:52,219,330,2004,6,14,4,8,52
2004-06-14 04:08:52,7,330,2004,6,14,4,8,52
2004-06-14 04:08:52,54,330,2004,6,14,4,8,52
2004-06-14 04:08:52,443,330,2004,6,14,4,8,52
2004-06-14 04:08:52,118,330,2004,6,14,4,8,52
2004-06-14 04:08:52,43,330,2004,6,14,4,8,52
2004-06-14 04:08:52,266,343,2004,6,14,4,8,52
2004-06-14 04:08:52,271,343,2004,6,14,4,8,52
2004-06-14 04:08:52,661,343,2004,6,14,4,8,52
2004-06-14 04:08:52,656,343,2004,6,14,4,8,52
2004-06-14 04:08:52,34,343,2004,6,14,4,8,52
2004-06-14 04:08:52,72,508,2004,6,14,4,8,52
2004-06-14 04:08:52,606,225,2004,6,14,4,8,52
2004-06-14 04:08:52,693,225,2004,6,14,4,8,52
2004-06-14 04:08:52,256,225,2004,6,14,4,8,52
2004-06-14 04:08:52,340,225,2004,6,14,4,8,52
2004-06-14 04:08:52,736,225,2004,6,14,4,8,52
2004-06-14 04:08:52,361,225,2004,6,14,4,8,52
2004-06-14 04:08:52,473,225,2004,6,14,4,8,52
2004-06-14 04:08:52,10,52,2004,6,14,4,8,52
2004-06-14 04:08:52,78,52,2004,6,14,4,8,52
2004-06-14 04:08:52,289,52,2004,6,14,4,8,52
2004-06-14 04:08:52,299,52,2004,6,14,4,8,52
2004-06-14 04:08:52,160,52,2004,6,14,4,8,52
2004-06-14 04:08:52,260,52,2004,6,14,4,8,52
2004-06-14 04:08:52,27,52,2004,6,14,4,8,52
2004-06-14 04:08:52,76,52,2004,6,14,4,8,52
2004-06-14 04:08:52,189,52,2004,6,14,4,8,52
2004-06-14 04:08:52,24,52,2004,6,14,4,8,52
2004-06-14 04:08:52,17,52,2004,6,14,4,8,52
2004-06-14 04:08:52,97,52,2004,6,14,4,8,52
2004-06-14 04:08:52,146,874,2004,6,14,4,8,52
2004-06-14 04:08:52,312,835,2004,6,14,4,8,52
2004-06-14 04:08:52,205,835,2004,6,14,4,8,52
2004-06-14 04:08:52,190,644,2004,6,14,4,8,52
2004-06-14 04:08:52,160,644,2004,6,14,4,8,52
2004-06-14 04:08:52,76,644,2004,6,14,4,8,52
2004-06-14 04:08:52,447,644,2004,6,14,4,8,52
2004-06-14 04:08:52,24,644,2004,6,14,4,8,52
2004-06-14 04:08:52,199,644,2004,6,14,4,8,52
2004-06-14 04:08:52,400,644,2004,6,14,4,8,52
2004-06-14 04:08:52,431,644,2004,6,14,4,8,52
2004-06-14 04:08:52,43,644,2004,6,14,4,8,52
2004-06-14 04:08:52,106,770,2004,6,14,4,8,52
2004-06-14 04:08:52,159,831,2004,6,14,4,8,52
2004-06-14 04:08:52,297,35,2004,6,14,4,8,52
2004-06-14 04:08:52,331,35,2004,6,14,4,8,52
2004-06-14 04:08:52,38,35,2004,6,14,4,8,52
2004-06-14 04:08:52,51,35,2004,6,14,4,8,52
2004-06-14 04:08:52,208,35,2004,6,14,4,8,52
2004-06-14 04:08:52,364,35,2004,6,14,4,8,52
2004-06-14 04:08:52,24,35,2004,6,14,4,8,52
2004-06-14 04:08:52,365,35,2004,6,14,4,8,52
2004-06-14 04:08:52,199,35,2004,6,14,4,8,52
2004-06-14 04:08:52,46,35,2004,6,14,4,8,52
2004-06-14 04:08:52,274,35,2004,6,14,4,8,52
2004-06-14 04:08:52,332,35,2004,6,14,4,8,52
2004-06-14 04:08:52,231,35,2004,6,14,4,8,52
2004-06-14 04:08:52,57,35,2004,6,14,4,8,52
2004-06-14 04:08:52,751,309,2004,6,14,4,8,52
2004-06-14 04:08:52,522,309,2004,6,14,4,8,52
2004-06-14 04:08:52,115,309,2004,6,14,4,8,52
2004-06-14 04:08:52,100,309,2004,6,14,4,8,52
2004-06-14 04:08:52,816,309,2004,6,14,4,8,52
2004-06-14 04:08:52,67,309,2004,6,14,4,8,52
2004-06-14 04:08:52,65,309,2004,6,14,4,8,52
2004-06-14 04:08:52,187,309,2004,6,14,4,8,52
2004-06-14 04:08:52,649,309,2004,6,14,4,8,52
2004-06-14 04:08:52,736,309,2004,6,14,4,8,52
2004-06-14 04:08:52,267,309,2004,6,14,4,8,52
2004-06-14 04:08:52,160,176,2004,6,14,4,8,52
2004-06-14 04:08:52,736,176,2004,6,14,4,8,52
2004-06-14 04:08:52,17,176,2004,6,14,4,8,52
2004-06-14 04:08:52,458,797,2004,6,14,4,8,52
2004-06-14 04:08:52,507,797,2004,6,14,4,8,52
2004-06-14 04:08:52,500,797,2004,6,14,4,8,52
2004-06-14 04:08:52,265,797,2004,6,14,4,8,52
2004-06-14 04:08:52,43,775,2004,6,14,4,8,52
2004-06-14 04:08:52,184,775,2004,6,14,4,8,52
2004-06-14 04:08:52,284,775,2004,6,14,4,8,52
2004-06-14 04:08:52,7,775,2004,6,14,4,8,52
2004-06-14 04:08:52,314,689,2004,6,14,4,8,52
2004-06-14 04:08:52,319,689,2004,6,14,4,8,52
2004-06-14 04:08:52,184,689,2004,6,14,4,8,52
2004-06-14 04:08:52,265,689,2004,6,14,4,8,52
2004-06-14 04:08:52,156,689,2004,6,14,4,8,52
2004-06-14 04:08:52,73,689,2004,6,14,4,8,52
2004-06-14 04:08:52,104,689,2004,6,14,4,8,52
2004-06-14 04:08:52,445,689,2004,6,14,4,8,52
2004-06-14 04:08:52,7,689,2004,6,14,4,8,52
2004-06-14 04:08:52,189,573,2004,6,14,4,8,52
2004-06-14 04:08:52,18,573,2004,6,14,4,8,52
2004-06-14 04:08:52,63,573,2004,6,14,4,8,52
2004-06-14 04:08:52,398,573,2004,6,14,4,8,52
2004-06-14 04:08:52,210,573,2004,6,14,4,8,52
2004-06-14 04:08:52,149,573,2004,6,14,4,8,52
2004-06-14 04:08:52,202,573,2004,6,14,4,8,52
2004-06-14 04:08:52,79,573,2004,6,14,4,8,52
2004-06-14 04:08:52,116,21,2004,6,14,4,8,52
2004-06-14 04:08:52,7,21,2004,6,14,4,8,52
2004-06-14 04:08:52,1,21,2004,6,14,4,8,52
2004-06-14 04:08:52,23,21,2004,6,14,4,8,52
2004-06-14 04:08:52,73,658,2004,6,14,4,8,52
2004-06-14 04:08:52,63,658,2004,6,14,4,8,52
2004-06-14 04:08:52,51,658,2004,6,14,4,8,52
2004-06-14 04:08:52,365,658,2004,6,14,4,8,52
2004-06-14 04:08:52,194,658,2004,6,14,4,8,52
2004-06-14 04:08:52,733,354,2004,6,14,4,8,52
2004-06-14 04:08:52,504,354,2004,6,14,4,8,52
2004-06-14 04:08:52,34,354,2004,6,14,4,8,52
2004-06-14 04:08:52,204,354,2004,6,14,4,8,52
2004-06-14 04:08:52,220,130,2004,6,14,4,8,52
2004-06-14 04:08:52,375,130,2004,6,14,4,8,52
2004-06-14 04:08:52,192,130,2004,6,14,4,8,52
2004-06-14 04:08:52,59,130,2004,6,14,4,8,52
2004-06-14 04:08:52,331,130,2004,6,14,4,8,52
2004-06-14 04:08:52,779,130,2004,6,14,4,8,52
2004-06-14 04:08:52,748,130,2004,6,14,4,8,52
2004-06-14 04:08:52,67,130,2004,6,14,4,8,52
2004-06-14 04:08:52,486,130,2004,6,14,4,8,52
2004-06-14 04:08:52,480,130,2004,6,14,4,8,52
2004-06-14 04:08:52,65,130,2004,6,14,4,8,52
2004-06-14 04:08:52,239,130,2004,6,14,4,8,52
2004-06-14 04:08:52,436,130,2004,6,14,4,8,52
2004-06-14 04:08:52,102,466,2004,6,14,4,8,52
2004-06-14 04:08:52,145,466,2004,6,14,4,8,52
2004-06-14 04:08:52,246,466,2004,6,14,4,8,52
2004-06-14 04:08:52,438,466,2004,6,14,4,8,52
2004-06-14 04:08:52,97,466,2004,6,14,4,8,52
2004-06-14 04:08:52,266,470,2004,6,14,4,8,52
2004-06-14 04:08:52,438,433,2004,6,14,4,8,52
2004-06-14 04:08:52,25,433,2004,6,14,4,8,52
2004-06-14 04:08:52,78,433,2004,6,14,4,8,52
2004-06-14 04:08:52,459,433,2004,6,14,4,8,52
2004-06-14 04:08:52,270,433,2004,6,14,4,8,52
2004-06-14 04:08:52,449,433,2004,6,14,4,8,52
2004-06-14 04:08:52,54,433,2004,6,14,4,8,52
2004-06-14 04:08:52,27,433,2004,6,14,4,8,52
2004-06-14 04:08:52,201,139,2004,6,14,4,8,52
2004-06-14 04:08:52,51,139,2004,6,14,4,8,52
2004-06-14 04:08:52,18,238,2004,6,14,4,8,52
2004-06-14 04:08:52,116,238,2004,6,14,4,8,52
2004-06-14 04:08:52,98,238,2004,6,14,4,8,52
2004-06-14 04:08:52,254,238,2004,6,14,4,8,52
2004-06-14 04:08:52,503,238,2004,6,14,4,8,52
2004-06-14 04:08:52,21,238,2004,6,14,4,8,52
2004-06-14 04:08:52,496,238,2004,6,14,4,8,52
2004-06-14 04:08:52,107,238,2004,6,14,4,8,52
2004-06-14 04:08:52,173,238,2004,6,14,4,8,52
2004-06-14 04:08:52,366,238,2004,6,14,4,8,52
2004-06-14 04:08:52,696,455,2004,6,14,4,8,52
2004-06-14 04:08:52,739,455,2004,6,14,4,8,52
2004-06-14 04:08:52,76,455,2004,6,14,4,8,52
2004-06-14 04:08:52,361,455,2004,6,14,4,8,52
2004-06-14 04:08:52,443,455,2004,6,14,4,8,52
2004-06-14 04:08:52,180,455,2004,6,14,4,8,52
2004-06-14 04:08:52,762,455,2004,6,14,4,8,52
2004-06-14 04:08:52,754,455,2004,6,14,4,8,52
2004-06-14 04:08:52,661,455,2004,6,14,4,8,52
2004-06-14 04:08:52,624,455,2004,6,14,4,8,52
2004-06-14 04:08:52,736,455,2004,6,14,4,8,52
2004-06-14 04:08:52,435,455,2004,6,14,4,8,52
2004-06-14 04:08:52,51,789,2004,6,14,4,8,52
2004-06-14 04:08:52,65,464,2004,6,14,4,8,52
2004-06-14 04:08:52,676,464,2004,6,14,4,8,52
2004-06-14 04:08:52,84,290,2004,6,14,4,8,52
2004-06-14 04:08:52,53,290,2004,6,14,4,8,52
2004-06-14 04:08:52,518,290,2004,6,14,4,8,52
2004-06-14 04:08:52,541,290,2004,6,14,4,8,52
2004-06-14 04:08:52,571,290,2004,6,14,4,8,52
2004-06-14 04:08:52,302,290,2004,6,14,4,8,52
2004-06-14 04:08:52,717,290,2004,6,14,4,8,52
2004-06-14 04:08:52,25,290,2004,6,14,4,8,52
2004-06-14 04:08:52,450,290,2004,6,14,4,8,52
2004-06-14 04:08:52,260,290,2004,6,14,4,8,52
2004-06-14 04:08:52,488,138,2004,6,14,4,8,52
2004-06-14 04:08:52,26,138,2004,6,14,4,8,52
2004-06-14 04:08:52,60,138,2004,6,14,4,8,52
2004-06-14 04:08:52,387,138,2004,6,14,4,8,52
2004-06-14 04:08:52,168,138,2004,6,14,4,8,52
2004-06-14 04:08:52,152,138,2004,6,14,4,8,52
2004-06-14 04:08:52,331,138,2004,6,14,4,8,52
2004-06-14 04:08:52,18,138,2004,6,14,4,8,52
2004-06-14 04:08:52,409,138,2004,6,14,4,8,52
2004-06-14 04:08:52,190,138,2004,6,14,4,8,52
2004-06-14 04:08:52,48,138,2004,6,14,4,8,52
2004-06-14 04:08:52,289,138,2004,6,14,4,8,52
2004-06-14 04:08:52,326,138,2004,6,14,4,8,52
2004-06-14 04:08:52,24,138,2004,6,14,4,8,52
2004-06-14 04:08:52,217,138,2004,6,14,4,8,52
2004-06-14 04:08:52,263,138,2004,6,14,4,8,52
2004-06-14 04:08:52,442,138,2004,6,14,4,8,52
2004-06-14 04:08:52,49,138,2004,6,14,4,8,52
2004-06-14 04:08:52,417,621,2004,6,14,4,8,52
2004-06-14 04:08:52,24,514,2004,6,14,4,8,52
2004-06-14 04:08:52,267,514,2004,6,14,4,8,52
2004-06-14 04:08:52,847,514,2004,6,14,4,8,52
2004-06-14 04:08:52,67,124,2004,6,14,4,8,52
2004-06-14 04:08:52,322,124,2004,6,14,4,8,52
2004-06-14 04:08:52,270,124,2004,6,14,4,8,52
2004-06-14 04:08:52,252,124,2004,6,14,4,8,52
2004-06-14 04:08:52,107,670,2004,6,14,4,8,52
2004-06-14 04:08:52,168,670,2004,6,14,4,8,52
2004-06-14 04:08:52,247,177,2004,6,14,4,8,52
2004-06-14 04:08:52,38,177,2004,6,14,4,8,52
2004-06-14 04:08:52,58,177,2004,6,14,4,8,52
2004-06-14 04:08:52,218,177,2004,6,14,4,8,52
2004-06-14 04:08:52,325,340,2004,6,14,4,8,52
2004-06-14 04:08:52,624,340,2004,6,14,4,8,52
2004-06-14 04:08:52,225,340,2004,6,14,4,8,52
2004-06-14 04:08:52,674,340,2004,6,14,4,8,52
2004-06-14 04:08:52,158,105,2004,6,14,4,8,52
2004-06-14 04:08:52,442,105,2004,6,14,4,8,52
2004-06-14 04:08:52,154,105,2004,6,14,4,8,52
2004-06-14 04:08:52,162,105,2004,6,14,4,8,52
2004-06-14 04:08:52,381,105,2004,6,14,4,8,52
2004-06-14 04:08:52,72,105,2004,6,14,4,8,52
2004-06-14 04:08:52,462,105,2004,6,14,4,8,52
2004-06-14 04:08:52,127,105,2004,6,14,4,8,52
2004-06-14 04:08:52,569,105,2004,6,14,4,8,52
2004-06-14 04:08:52,102,105,2004,6,14,4,8,52
2004-06-14 04:08:52,181,268,2004,6,14,4,8,52
2004-06-14 04:08:52,488,268,2004,6,14,4,8,52
2004-06-14 04:08:52,135,268,2004,6,14,4,8,52
2004-06-14 04:08:52,395,216,2004,6,14,4,8,52
2004-06-14 04:08:52,391,216,2004,6,14,4,8,52
2004-06-14 04:08:52,796,216,2004,6,14,4,8,52
2004-06-14 04:08:52,279,216,2004,6,14,4,8,52
2004-06-14 04:08:52,462,216,2004,6,14,4,8,52
2004-06-14 04:08:52,102,216,2004,6,14,4,8,52
2004-06-14 04:08:52,116,702,2004,6,14,4,8,52
2004-06-14 04:08:52,7,702,2004,6,14,4,8,52
2004-06-14 04:08:52,270,702,2004,6,14,4,8,52
2004-06-14 04:08:52,483,307,2004,6,14,4,8,52
2004-06-14 04:08:52,518,307,2004,6,14,4,8,52
2004-06-14 04:08:52,592,307,2004,6,14,4,8,52
2004-06-14 04:08:52,497,307,2004,6,14,4,8,52
2004-06-14 04:08:52,623,307,2004,6,14,4,8,52
2004-06-14 04:08:52,546,307,2004,6,14,4,8,52
2004-06-14 04:08:52,101,307,2004,6,14,4,8,52
2004-06-14 04:08:52,59,307,2004,6,14,4,8,52
2004-06-14 04:08:52,227,307,2004,6,14,4,8,52
2004-06-14 04:08:52,395,307,2004,6,14,4,8,52
2004-06-14 04:08:52,213,307,2004,6,14,4,8,52
2004-06-14 04:08:52,65,307,2004,6,14,4,8,52
2004-06-14 04:08:52,736,307,2004,6,14,4,8,52
2004-06-14 04:08:52,319,307,2004,6,14,4,8,52
2004-06-14 04:08:52,654,307,2004,6,14,4,8,52
2004-06-14 04:08:52,266,42,2004,6,14,4,8,52
2004-06-14 04:08:52,634,42,2004,6,14,4,8,52
2004-06-14 04:08:52,40,42,2004,6,14,4,8,52
2004-06-14 04:08:52,213,42,2004,6,14,4,8,52
2004-06-14 04:08:52,614,42,2004,6,14,4,8,52
2004-06-14 04:08:52,314,42,2004,6,14,4,8,52
2004-06-14 04:08:52,262,42,2004,6,14,4,8,52
2004-06-14 04:08:52,65,42,2004,6,14,4,8,52
2004-06-14 04:08:52,34,42,2004,6,14,4,8,52
2004-06-14 04:08:52,146,158,2004,6,14,4,8,52
2004-06-14 04:08:52,21,158,2004,6,14,4,8,52
2004-06-14 04:08:52,34,158,2004,6,14,4,8,52
2004-06-14 04:08:52,57,158,2004,6,14,4,8,52
2004-06-14 04:08:52,22,158,2004,6,14,4,8,52
2004-06-14 04:08:52,281,247,2004,6,14,4,8,52
2004-06-14 04:08:52,488,11,2004,6,14,4,8,52
2004-06-14 04:08:52,246,11,2004,6,14,4,8,52
2004-06-14 04:08:52,7,11,2004,6,14,4,8,52
2004-06-14 04:08:52,449,11,2004,6,14,4,8,52
2004-06-14 04:08:52,76,11,2004,6,14,4,8,52
2004-06-14 04:08:52,260,11,2004,6,14,4,8,52
2004-06-14 04:08:52,171,11,2004,6,14,4,8,52
2004-06-14 04:08:52,395,11,2004,6,14,4,8,52
2004-06-14 04:08:52,189,11,2004,6,14,4,8,52
2004-06-14 04:08:52,10,11,2004,6,14,4,8,52
2004-06-14 04:08:52,78,11,2004,6,14,4,8,52
2004-06-14 04:08:52,27,11,2004,6,14,4,8,52
2004-06-14 04:08:52,17,11,2004,6,14,4,8,52
2004-06-14 04:08:52,24,11,2004,6,14,4,8,52
2004-06-14 04:08:52,384,11,2004,6,14,4,8,52
2004-06-14 04:08:52,73,11,2004,6,14,4,8,52
2004-06-14 04:08:52,21,11,2004,6,14,4,8,52
2004-06-14 04:08:52,460,11,2004,6,14,4,8,52
2004-06-14 04:08:52,315,11,2004,6,14,4,8,52
2004-06-14 04:08:52,18,154,2004,6,14,4,8,52
2004-06-14 04:08:52,488,154,2004,6,14,4,8,52
2004-06-14 04:08:52,414,154,2004,6,14,4,8,52
2004-06-14 04:08:52,241,154,2004,6,14,4,8,52
2004-06-14 04:08:52,24,154,2004,6,14,4,8,52
2004-06-14 04:08:52,84,154,2004,6,14,4,8,52
2004-06-14 04:08:52,202,154,2004,6,14,4,8,52
2004-06-14 04:08:52,259,154,2004,6,14,4,8,52
2004-06-14 04:08:52,73,154,2004,6,14,4,8,52
2004-06-14 04:08:52,87,154,2004,6,14,4,8,52
2004-06-14 04:08:52,229,154,2004,6,14,4,8,52
2004-06-14 04:08:52,308,154,2004,6,14,4,8,52
2004-06-14 04:08:52,7,154,2004,6,14,4,8,52
2004-06-14 04:08:52,381,241,2004,6,14,4,8,52
2004-06-14 04:08:52,115,241,2004,6,14,4,8,52
2004-06-14 04:08:52,210,548,2004,6,14,4,8,52
2004-06-14 04:08:52,104,442,2004,6,14,4,8,52
2004-06-14 04:08:52,293,442,2004,6,14,4,8,52
2004-06-14 04:08:52,202,442,2004,6,14,4,8,52
